APMC,Commodity,Year,Month,arrivals_in_qtl,min_price,max_price,modal_price,date,district_name,state_name,commodity_clean,apmc_clean,district_clean,arrival_month,flag_min_gt_max,flag_non_positive_price,flag_modal_out_of_range,is_valid_price,crop_season,msp_price,is_below_msp,price_gap_vs_msp,price_gap_pct_vs_msp
Ahmednagar,Maize,2015,August,43,1456,1531,1520,2015-08,Ahmadnagar,Maharashtra,MAIZE,Ahmednagar,Ahmadnagar,2015-08-01,False,False,False,True,Kharif Crops,1325.0,False,195.0,14.716981132075471
Ahmednagar,Maize,2016,August,35,1776,2051,1931,2016-08,Ahmadnagar,Maharashtra,MAIZE,Ahmednagar,Ahmadnagar,2016-08-01,False,False,False,True,Kharif Crops,1365.0,False,566.0,41.46520146520147
Ahmednagar,Pigeon Pea (Tur),2015,August,12,5500,6000,5750,2015-08,Ahmadnagar,Maharashtra,PIGEON PEA (TUR),Ahmednagar,Ahmadnagar,2015-08-01,False,False,False,True,Kharif Crops,4425.0,False,1325.0,29.943502824858758
Ahmednagar,Pigeon Pea (Tur),2016,August,13,5951,6201,6051,2016-08,Ahmadnagar,Maharashtra,PIGEON PEA (TUR),Ahmednagar,Ahmadnagar,2016-08-01,False,False,False,True,Kharif Crops,4625.0,False,1426.0,30.832432432432434
Akole,Bajri,2015,August,12,1400,1800,1625,2015-08,Ahmadnagar,Maharashtra,BAJRI,Akole,Ahmadnagar,2015-08-01,False,False,False,True,Kharif Crops,1275.0,False,350.0,27.450980392156865
Akole,Bajri,2016,August,31,1433,2033,1675,2016-08,Ahmadnagar,Maharashtra,BAJRI,Akole,Ahmadnagar,2016-08-01,False,False,False,True,Kharif Crops,1330.0,False,345.0,25.93984962406015
Akole,Paddy-Unhusked,2015,August,58,1475,2000,1625,2015-08,Ahmadnagar,Maharashtra,PADDY-UNHUSKED,Akole,Ahmadnagar,2015-08-01,False,False,False,True,Kharif Crops,1410.0,False,215.0,15.24822695035461
Akole,Paddy-Unhusked,2016,August,93,1500,2200,1700,2016-08,Ahmadnagar,Maharashtra,PADDY-UNHUSKED,Akole,Ahmadnagar,2016-08-01,False,False,False,True,Kharif Crops,1470.0,False,230.0,15.646258503401361
Akole,Wheat(Husked),2015,August,137,1475,1975,1681,2015-08,Ahmadnagar,Maharashtra,WHEAT(HUSKED),Akole,Ahmadnagar,2015-08-01,False,False,False,True,Rabi Crops,1525.0,False,156.0,10.22950819672131
Akole,Wheat(Husked),2016,August,41,1533,2300,1800,2016-08,Ahmadnagar,Maharashtra,WHEAT(HUSKED),Akole,Ahmadnagar,2016-08-01,False,False,False,True,Rabi Crops,,False,,
Jamkhed,Bajri,2015,August,63,1413,1557,1485,2015-08,Ahmadnagar,Maharashtra,BAJRI,Jamkhed,Ahmadnagar,2015-08-01,False,False,False,True,Kharif Crops,1275.0,False,210.0,16.470588235294116
Jamkhed,Bajri,2016,August,136,1508,1817,1663,2016-08,Ahmadnagar,Maharashtra,BAJRI,Jamkhed,Ahmadnagar,2016-08-01,False,False,False,True,Kharif Crops,1330.0,False,333.0,25.03759398496241
Jamkhed,Wheat(Husked),2015,August,118,1915,2275,2086,2015-08,Ahmadnagar,Maharashtra,WHEAT(HUSKED),Jamkhed,Ahmadnagar,2015-08-01,False,False,False,True,Rabi Crops,1525.0,False,561.0,36.786885245901644
Jamkhed,Wheat(Husked),2016,August,21,1650,1900,1775,2016-08,Ahmadnagar,Maharashtra,WHEAT(HUSKED),Jamkhed,Ahmadnagar,2016-08-01,False,False,False,True,Rabi Crops,,False,,
Jamkhed,Sorgum(Jawar),2015,August,9211,1606,2929,2268,2015-08,Ahmadnagar,Maharashtra,SORGUM(JAWAR),Jamkhed,Ahmadnagar,2015-08-01,False,False,False,True,Kharif Crops,1590.0,False,678.0,42.64150943396226
Jamkhed,Sorgum(Jawar),2016,August,11056,1786,2493,2139,2016-08,Ahmadnagar,Maharashtra,SORGUM(JAWAR),Jamkhed,Ahmadnagar,2016-08-01,False,False,False,True,Kharif Crops,1650.0,False,489.0,29.63636363636364
Jamkhed,Pigeon Pea (Tur),2016,August,2,5225,5225,5225,2016-08,Ahmadnagar,Maharashtra,PIGEON PEA (TUR),Jamkhed,Ahmadnagar,2016-08-01,False,False,False,True,Kharif Crops,4625.0,False,600.0,12.972972972972974
Kopargaon,Bajri,2015,August,198,1367,1509,1453,2015-08,Ahmadnagar,Maharashtra,BAJRI,Kopargaon,Ahmadnagar,2015-08-01,False,False,False,True,Kharif Crops,1275.0,False,178.0,13.96078431372549
Kopargaon,Bajri,2016,August,207,1467,1758,1606,2016-08,Ahmadnagar,Maharashtra,BAJRI,Kopargaon,Ahmadnagar,2016-08-01,False,False,False,True,Kharif Crops,1330.0,False,276.0,20.75187969924812
Kopargaon,Wheat(Husked),2015,August,583,1434,1592,1542,2015-08,Ahmadnagar,Maharashtra,WHEAT(HUSKED),Kopargaon,Ahmadnagar,2015-08-01,False,False,False,True,Rabi Crops,1525.0,False,17.0,1.1147540983606559
Kopargaon,Wheat(Husked),2016,August,165,1567,1771,1676,2016-08,Ahmadnagar,Maharashtra,WHEAT(HUSKED),Kopargaon,Ahmadnagar,2016-08-01,False,False,False,True,Rabi Crops,,False,,
Kopargaon,Sorgum(Jawar),2015,August,30,1310,1337,1335,2015-08,Ahmadnagar,Maharashtra,SORGUM(JAWAR),Kopargaon,Ahmadnagar,2015-08-01,False,False,False,True,Kharif Crops,1590.0,True,-255.0,-16.037735849056602
Kopargaon,Sorgum(Jawar),2016,August,303,1518,1721,1641,2016-08,Ahmadnagar,Maharashtra,SORGUM(JAWAR),Kopargaon,Ahmadnagar,2016-08-01,False,False,False,True,Kharif Crops,1650.0,True,-9.0,-0.5454545454545455
Kopargaon,Maize,2015,August,11,1318,1318,1318,2015-08,Ahmadnagar,Maharashtra,MAIZE,Kopargaon,Ahmadnagar,2015-08-01,False,False,False,True,Kharif Crops,1325.0,True,-7.0,-0.5283018867924528
Kopargaon,Maize,2016,August,14,1461,1606,1548,2016-08,Ahmadnagar,Maharashtra,MAIZE,Kopargaon,Ahmadnagar,2016-08-01,False,False,False,True,Kharif Crops,1365.0,False,183.0,13.406593406593407
Newasa,Wheat(Husked),2015,August,163,1454,1521,1483,2015-08,Ahmadnagar,Maharashtra,WHEAT(HUSKED),Newasa,Ahmadnagar,2015-08-01,False,False,False,True,Rabi Crops,1525.0,True,-42.0,-2.754098360655738
Newasa,Wheat(Husked),2016,August,16,1600,1667,1625,2016-08,Ahmadnagar,Maharashtra,WHEAT(HUSKED),Newasa,Ahmadnagar,2016-08-01,False,False,False,True,Rabi Crops,,False,,
Newasa,Sorgum(Jawar),2015,August,1,1800,1800,1800,2015-08,Ahmadnagar,Maharashtra,SORGUM(JAWAR),Newasa,Ahmadnagar,2015-08-01,False,False,False,True,Kharif Crops,1590.0,False,210.0,13.20754716981132
Newasa,Sorgum(Jawar),2016,August,18,1662,1678,1668,2016-08,Ahmadnagar,Maharashtra,SORGUM(JAWAR),Newasa,Ahmadnagar,2016-08-01,False,False,False,True,Kharif Crops,1650.0,False,18.0,1.090909090909091
Newasa,Maize,2015,August,5,1330,1330,1330,2015-08,Ahmadnagar,Maharashtra,MAIZE,Newasa,Ahmadnagar,2015-08-01,False,False,False,True,Kharif Crops,1325.0,False,5.0,0.37735849056603776
Pathardi,Bajri,2015,August,202,1253,1337,1380,2015-08,Ahmadnagar,Maharashtra,BAJRI,Pathardi,Ahmadnagar,2015-08-01,False,False,True,True,Kharif Crops,1275.0,False,105.0,8.235294117647058
Pathardi,Bajri,2016,August,643,1342,1767,1621,2016-08,Ahmadnagar,Maharashtra,BAJRI,Pathardi,Ahmadnagar,2016-08-01,False,False,False,True,Kharif Crops,1330.0,False,291.0,21.879699248120303
Pathardi,Wheat(Husked),2015,August,683,1572,2213,1739,2015-08,Ahmadnagar,Maharashtra,WHEAT(HUSKED),Pathardi,Ahmadnagar,2015-08-01,False,False,False,True,Rabi Crops,1525.0,False,214.0,14.032786885245901
Pathardi,Wheat(Husked),2016,August,90,1554,2223,1870,2016-08,Ahmadnagar,Maharashtra,WHEAT(HUSKED),Pathardi,Ahmadnagar,2016-08-01,False,False,False,True,Rabi Crops,,False,,
Pathardi,Sorgum(Jawar),2015,August,201,1550,1728,1612,2015-08,Ahmadnagar,Maharashtra,SORGUM(JAWAR),Pathardi,Ahmadnagar,2015-08-01,False,False,False,True,Kharif Crops,1590.0,False,22.0,1.3836477987421385
Pathardi,Sorgum(Jawar),2016,August,838,1594,1861,1712,2016-08,Ahmadnagar,Maharashtra,SORGUM(JAWAR),Pathardi,Ahmadnagar,2016-08-01,False,False,False,True,Kharif Crops,1650.0,False,62.0,3.7575757575757573
Pathardi,Pigeon Pea (Tur),2016,August,2,4901,6901,5901,2016-08,Ahmadnagar,Maharashtra,PIGEON PEA (TUR),Pathardi,Ahmadnagar,2016-08-01,False,False,False,True,Kharif Crops,4625.0,False,1276.0,27.589189189189188
Rahata,Bajri,2015,August,23,1211,1320,1211,2015-08,Ahmadnagar,Maharashtra,BAJRI,Rahata,Ahmadnagar,2015-08-01,False,False,False,True,Kharif Crops,1275.0,True,-64.0,-5.019607843137255
Rahata,Bajri,2016,August,60,1607,1684,1643,2016-08,Ahmadnagar,Maharashtra,BAJRI,Rahata,Ahmadnagar,2016-08-01,False,False,False,True,Kharif Crops,1330.0,False,313.0,23.533834586466167
Rahata,Wheat(Husked),2015,August,478,1406,1498,1444,2015-08,Ahmadnagar,Maharashtra,WHEAT(HUSKED),Rahata,Ahmadnagar,2015-08-01,False,False,False,True,Rabi Crops,1525.0,True,-81.0,-5.311475409836065
Rahata,Wheat(Husked),2016,August,107,1617,1693,1632,2016-08,Ahmadnagar,Maharashtra,WHEAT(HUSKED),Rahata,Ahmadnagar,2016-08-01,False,False,False,True,Rabi Crops,,False,,
Rahata,Sorgum(Jawar),2015,August,66,1152,1220,1152,2015-08,Ahmadnagar,Maharashtra,SORGUM(JAWAR),Rahata,Ahmadnagar,2015-08-01,False,False,False,True,Kharif Crops,1590.0,True,-438.0,-27.547169811320753
Rahata,Sorgum(Jawar),2016,August,98,1474,1474,1474,2016-08,Ahmadnagar,Maharashtra,SORGUM(JAWAR),Rahata,Ahmadnagar,2016-08-01,False,False,False,True,Kharif Crops,1650.0,True,-176.0,-10.666666666666668
Rahata,Maize,2015,August,30,1310,1310,1310,2015-08,Ahmadnagar,Maharashtra,MAIZE,Rahata,Ahmadnagar,2015-08-01,False,False,False,True,Kharif Crops,1325.0,True,-15.0,-1.1320754716981132
Rahata,Maize,2016,August,4,1425,1425,1425,2016-08,Ahmadnagar,Maharashtra,MAIZE,Rahata,Ahmadnagar,2016-08-01,False,False,False,True,Kharif Crops,1365.0,False,60.0,4.395604395604396
Rahuri-Vambori,Bajri,2015,August,21,1402,1427,1415,2015-08,Ahmadnagar,Maharashtra,BAJRI,Rahuri-Vambori,Ahmadnagar,2015-08-01,False,False,False,True,Kharif Crops,1275.0,False,140.0,10.980392156862745
Rahuri-Vambori,Bajri,2016,August,179,1590,1831,1721,2016-08,Ahmadnagar,Maharashtra,BAJRI,Rahuri-Vambori,Ahmadnagar,2016-08-01,False,False,False,True,Kharif Crops,1330.0,False,391.0,29.398496240601503
Rahuri-Vambori,Wheat(Husked),2015,August,391,1506,1660,1586,2015-08,Ahmadnagar,Maharashtra,WHEAT(HUSKED),Rahuri-Vambori,Ahmadnagar,2015-08-01,False,False,False,True,Rabi Crops,1525.0,False,61.0,4.0
Rahuri-Vambori,Wheat(Husked),2016,August,172,1694,1849,1771,2016-08,Ahmadnagar,Maharashtra,WHEAT(HUSKED),Rahuri-Vambori,Ahmadnagar,2016-08-01,False,False,False,True,Rabi Crops,,False,,
Rahuri-Vambori,Sorgum(Jawar),2015,August,167,1377,1504,1450,2015-08,Ahmadnagar,Maharashtra,SORGUM(JAWAR),Rahuri-Vambori,Ahmadnagar,2015-08-01,False,False,False,True,Kharif Crops,1590.0,True,-140.0,-8.80503144654088
Rahuri-Vambori,Sorgum(Jawar),2016,August,287,1400,1673,1560,2016-08,Ahmadnagar,Maharashtra,SORGUM(JAWAR),Rahuri-Vambori,Ahmadnagar,2016-08-01,False,False,False,True,Kharif Crops,1650.0,True,-90.0,-5.454545454545454
Rahuri-Vambori,Maize,2015,August,13,1278,1308,1293,2015-08,Ahmadnagar,Maharashtra,MAIZE,Rahuri-Vambori,Ahmadnagar,2015-08-01,False,False,False,True,Kharif Crops,1325.0,True,-32.0,-2.4150943396226414
Rahuri-Vambori,Pigeon Pea (Tur),2015,August,6,6001,6001,6001,2015-08,Ahmadnagar,Maharashtra,PIGEON PEA (TUR),Rahuri-Vambori,Ahmadnagar,2015-08-01,False,False,False,True,Kharif Crops,4425.0,False,1576.0,35.61581920903954
Rahuri-Vambori,Pigeon Pea (Tur),2016,August,7,6167,6267,6217,2016-08,Ahmadnagar,Maharashtra,PIGEON PEA (TUR),Rahuri-Vambori,Ahmadnagar,2016-08-01,False,False,False,True,Kharif Crops,4625.0,False,1592.0,34.421621621621625
Sangamner,Bajri,2015,August,788,1328,1652,1555,2015-08,Ahmadnagar,Maharashtra,BAJRI,Sangamner,Ahmadnagar,2015-08-01,False,False,False,True,Kharif Crops,1275.0,False,280.0,21.96078431372549
Sangamner,Bajri,2016,August,206,1661,1950,1838,2016-08,Ahmadnagar,Maharashtra,BAJRI,Sangamner,Ahmadnagar,2016-08-01,False,False,False,True,Kharif Crops,1330.0,False,508.0,38.19548872180451
Sangamner,Wheat(Husked),2015,August,981,1612,1920,1738,2015-08,Ahmadnagar,Maharashtra,WHEAT(HUSKED),Sangamner,Ahmadnagar,2015-08-01,False,False,False,True,Rabi Crops,1525.0,False,213.0,13.967213114754099
Sangamner,Wheat(Husked),2016,August,172,1737,1936,1853,2016-08,Ahmadnagar,Maharashtra,WHEAT(HUSKED),Sangamner,Ahmadnagar,2016-08-01,False,False,False,True,Rabi Crops,,False,,
Sangamner,Sorgum(Jawar),2015,August,201,1592,1692,1654,2015-08,Ahmadnagar,Maharashtra,SORGUM(JAWAR),Sangamner,Ahmadnagar,2015-08-01,False,False,False,True,Kharif Crops,1590.0,False,64.0,4.0251572327044025
Sangamner,Sorgum(Jawar),2016,August,78,1634,1736,1704,2016-08,Ahmadnagar,Maharashtra,SORGUM(JAWAR),Sangamner,Ahmadnagar,2016-08-01,False,False,False,True,Kharif Crops,1650.0,False,54.0,3.272727272727273
Sangamner,Maize,2015,August,13,1450,1450,1450,2015-08,Ahmadnagar,Maharashtra,MAIZE,Sangamner,Ahmadnagar,2015-08-01,False,False,False,True,Kharif Crops,1325.0,False,125.0,9.433962264150944
Sangamner,Maize,2016,August,12,1550,1550,1550,2016-08,Ahmadnagar,Maharashtra,MAIZE,Sangamner,Ahmadnagar,2016-08-01,False,False,False,True,Kharif Crops,1365.0,False,185.0,13.553113553113553
Sangamner,Rice(Paddy-Hus),2016,August,7,1550,1550,1550,2016-08,Ahmadnagar,Maharashtra,RICE(PADDY-HUS),Sangamner,Ahmadnagar,2016-08-01,False,False,False,True,Kharif Crops,1510.0,False,40.0,2.6490066225165565
Shevgaon,Bajri,2015,August,428,1380,1513,1513,2015-08,Ahmadnagar,Maharashtra,BAJRI,Shevgaon,Ahmadnagar,2015-08-01,False,False,False,True,Kharif Crops,1275.0,False,238.0,18.666666666666668
Shevgaon,Bajri,2016,August,1010,1474,1759,1759,2016-08,Ahmadnagar,Maharashtra,BAJRI,Shevgaon,Ahmadnagar,2016-08-01,False,False,False,True,Kharif Crops,1330.0,False,429.0,32.25563909774436
Shevgaon,Wheat(Husked),2015,August,436,1468,1644,1644,2015-08,Ahmadnagar,Maharashtra,WHEAT(HUSKED),Shevgaon,Ahmadnagar,2015-08-01,False,False,False,True,Rabi Crops,1525.0,False,119.0,7.80327868852459
Shevgaon,Wheat(Husked),2016,August,224,1636,1808,1808,2016-08,Ahmadnagar,Maharashtra,WHEAT(HUSKED),Shevgaon,Ahmadnagar,2016-08-01,False,False,False,True,Rabi Crops,,False,,
Shevgaon,Sorgum(Jawar),2015,August,1510,1383,1718,1718,2015-08,Ahmadnagar,Maharashtra,SORGUM(JAWAR),Shevgaon,Ahmadnagar,2015-08-01,False,False,False,True,Kharif Crops,1590.0,False,128.0,8.050314465408805
Shevgaon,Sorgum(Jawar),2016,August,1836,1650,1959,1959,2016-08,Ahmadnagar,Maharashtra,SORGUM(JAWAR),Shevgaon,Ahmadnagar,2016-08-01,False,False,False,True,Kharif Crops,1650.0,False,309.0,18.72727272727273
Shevgaon,Maize,2015,August,58,1275,1325,1325,2015-08,Ahmadnagar,Maharashtra,MAIZE,Shevgaon,Ahmadnagar,2015-08-01,False,False,False,True,Kharif Crops,1325.0,False,0.0,0.0
Shevgaon-Bodhegaon,Bajri,2015,August,91,1275,1368,1368,2015-08,Ahmadnagar,Maharashtra,BAJRI,Shevgaon-Bodhegaon,Ahmadnagar,2015-08-01,False,False,False,True,Kharif Crops,1275.0,False,93.0,7.294117647058823
Shevgaon-Bodhegaon,Bajri,2016,August,1330,1521,1697,1697,2016-08,Ahmadnagar,Maharashtra,BAJRI,Shevgaon-Bodhegaon,Ahmadnagar,2016-08-01,False,False,False,True,Kharif Crops,1330.0,False,367.0,27.593984962406015
Shevgaon-Bodhegaon,Wheat(Husked),2015,August,69,1621,1671,1671,2015-08,Ahmadnagar,Maharashtra,WHEAT(HUSKED),Shevgaon-Bodhegaon,Ahmadnagar,2015-08-01,False,False,False,True,Rabi Crops,1525.0,False,146.0,9.573770491803279
Shevgaon-Bodhegaon,Wheat(Husked),2016,August,29,1631,1677,1677,2016-08,Ahmadnagar,Maharashtra,WHEAT(HUSKED),Shevgaon-Bodhegaon,Ahmadnagar,2016-08-01,False,False,False,True,Rabi Crops,,False,,
Shevgaon-Bodhegaon,Sorgum(Jawar),2015,August,520,1425,1526,1526,2015-08,Ahmadnagar,Maharashtra,SORGUM(JAWAR),Shevgaon-Bodhegaon,Ahmadnagar,2015-08-01,False,False,False,True,Kharif Crops,1590.0,True,-64.0,-4.0251572327044025
Shevgaon-Bodhegaon,Sorgum(Jawar),2016,August,1859,1623,1817,1817,2016-08,Ahmadnagar,Maharashtra,SORGUM(JAWAR),Shevgaon-Bodhegaon,Ahmadnagar,2016-08-01,False,False,False,True,Kharif Crops,1650.0,False,167.0,10.121212121212121
Shevgaon-Bodhegaon,Pigeon Pea (Tur),2016,August,5,6067,6067,6067,2016-08,Ahmadnagar,Maharashtra,PIGEON PEA (TUR),Shevgaon-Bodhegaon,Ahmadnagar,2016-08-01,False,False,False,True,Kharif Crops,4625.0,False,1442.0,31.17837837837838
Shrigonda,Bajri,2016,August,47,1650,1800,1700,2016-08,Ahmadnagar,Maharashtra,BAJRI,Shrigonda,Ahmadnagar,2016-08-01,False,False,False,True,Kharif Crops,1330.0,False,370.0,27.819548872180448
Shrigonda,Wheat(Husked),2016,August,119,1700,1964,1836,2016-08,Ahmadnagar,Maharashtra,WHEAT(HUSKED),Shrigonda,Ahmadnagar,2016-08-01,False,False,False,True,Rabi Crops,,False,,
Shrigonda,Sorgum(Jawar),2016,August,202,1670,2100,1850,2016-08,Ahmadnagar,Maharashtra,SORGUM(JAWAR),Shrigonda,Ahmadnagar,2016-08-01,False,False,False,True,Kharif Crops,1650.0,False,200.0,12.121212121212121
Shrigonda,Maize,2016,August,6,1483,1483,1483,2016-08,Ahmadnagar,Maharashtra,MAIZE,Shrigonda,Ahmadnagar,2016-08-01,False,False,False,True,Kharif Crops,1365.0,False,118.0,8.644688644688644
Shrirampur,Bajri,2015,August,66,1436,1490,1461,2015-08,Ahmadnagar,Maharashtra,BAJRI,Shrirampur,Ahmadnagar,2015-08-01,False,False,False,True,Kharif Crops,1275.0,False,186.0,14.588235294117647
Shrirampur,Bajri,2016,August,12,1582,1771,1662,2016-08,Ahmadnagar,Maharashtra,BAJRI,Shrirampur,Ahmadnagar,2016-08-01,False,False,False,True,Kharif Crops,1330.0,False,332.0,24.962406015037594
Shrirampur,Wheat(Husked),2015,August,658,1428,1648,1546,2015-08,Ahmadnagar,Maharashtra,WHEAT(HUSKED),Shrirampur,Ahmadnagar,2015-08-01,False,False,False,True,Rabi Crops,1525.0,False,21.0,1.377049180327869
Shrirampur,Wheat(Husked),2016,August,89,1591,1931,1754,2016-08,Ahmadnagar,Maharashtra,WHEAT(HUSKED),Shrirampur,Ahmadnagar,2016-08-01,False,False,False,True,Rabi Crops,,False,,
Shrirampur,Sorgum(Jawar),2015,August,187,1558,1808,1698,2015-08,Ahmadnagar,Maharashtra,SORGUM(JAWAR),Shrirampur,Ahmadnagar,2015-08-01,False,False,False,True,Kharif Crops,1590.0,False,108.0,6.7924528301886795
Shrirampur,Sorgum(Jawar),2016,August,276,1470,1695,1616,2016-08,Ahmadnagar,Maharashtra,SORGUM(JAWAR),Shrirampur,Ahmadnagar,2016-08-01,False,False,False,True,Kharif Crops,1650.0,True,-34.0,-2.0606060606060606
Shrirampur,Maize,2015,August,17,1332,1341,1336,2015-08,Ahmadnagar,Maharashtra,MAIZE,Shrirampur,Ahmadnagar,2015-08-01,False,False,False,True,Kharif Crops,1325.0,False,11.0,0.8301886792452831
Shrirampur,Maize,2016,August,2,1425,1425,1425,2016-08,Ahmadnagar,Maharashtra,MAIZE,Shrirampur,Ahmadnagar,2016-08-01,False,False,False,True,Kharif Crops,1365.0,False,60.0,4.395604395604396
Shrirampur,Rice(Paddy-Hus),2015,August,4,1172,1172,1172,2015-08,Ahmadnagar,Maharashtra,RICE(PADDY-HUS),Shrirampur,Ahmadnagar,2015-08-01,False,False,False,True,Kharif Crops,1450.0,True,-278.0,-19.17241379310345
Shrirampur-Belapur,Bajri,2016,August,5,1756,1756,1756,2016-08,Ahmadnagar,Maharashtra,BAJRI,Shrirampur-Belapur,Ahmadnagar,2016-08-01,False,False,False,True,Kharif Crops,1330.0,False,426.0,32.03007518796993
Shrirampur-Belapur,Wheat(Husked),2015,August,62,1267,1433,1350,2015-08,Ahmadnagar,Maharashtra,WHEAT(HUSKED),Shrirampur-Belapur,Ahmadnagar,2015-08-01,False,False,False,True,Rabi Crops,1525.0,True,-175.0,-11.475409836065573
Shrirampur-Belapur,Wheat(Husked),2016,August,176,1628,1663,1645,2016-08,Ahmadnagar,Maharashtra,WHEAT(HUSKED),Shrirampur-Belapur,Ahmadnagar,2016-08-01,False,False,False,True,Rabi Crops,,False,,
Shrirampur-Belapur,Sorgum(Jawar),2016,August,1,1500,1500,1500,2016-08,Ahmadnagar,Maharashtra,SORGUM(JAWAR),Shrirampur-Belapur,Ahmadnagar,2016-08-01,False,False,False,True,Kharif Crops,1650.0,True,-150.0,-9.090909090909092
Shrirampur-Belapur,Maize,2015,August,29,1200,1300,1250,2015-08,Ahmadnagar,Maharashtra,MAIZE,Shrirampur-Belapur,Ahmadnagar,2015-08-01,False,False,False,True,Kharif Crops,1325.0,True,-75.0,-5.660377358490567
Ahmednagar,Bajri,2015,December,258,1616,1797,1716,2015-12,Ahmadnagar,Maharashtra,BAJRI,Ahmednagar,Ahmadnagar,2015-12-01,False,False,False,True,Kharif Crops,1275.0,False,441.0,34.588235294117645
Ahmednagar,Wheat(Husked),2015,December,914,1686,2069,1883,2015-12,Ahmadnagar,Maharashtra,WHEAT(HUSKED),Ahmednagar,Ahmadnagar,2015-12-01,False,False,False,True,Rabi Crops,1525.0,False,358.0,23.475409836065573
Ahmednagar,Sorgum(Jawar),2015,December,3028,1674,2182,1960,2015-12,Ahmadnagar,Maharashtra,SORGUM(JAWAR),Ahmednagar,Ahmadnagar,2015-12-01,False,False,False,True,Kharif Crops,1590.0,False,370.0,23.270440251572328
Ahmednagar,Maize,2015,December,639,1455,1521,1490,2015-12,Ahmadnagar,Maharashtra,MAIZE,Ahmednagar,Ahmadnagar,2015-12-01,False,False,False,True,Kharif Crops,1325.0,False,165.0,12.452830188679245
Ahmednagar,Pigeon Pea (Tur),2015,December,513,7313,8760,8271,2015-12,Ahmadnagar,Maharashtra,PIGEON PEA (TUR),Ahmednagar,Ahmadnagar,2015-12-01,False,False,False,True,Kharif Crops,4425.0,False,3846.0,86.91525423728812
Akole,Bajri,2014,December,40,1375,1750,1563,2014-12,Ahmadnagar,Maharashtra,BAJRI,Akole,Ahmadnagar,2014-12-01,False,False,False,True,Kharif Crops,1250.0,False,313.0,25.040000000000003
Akole,Bajri,2015,December,37,1350,1850,1619,2015-12,Ahmadnagar,Maharashtra,BAJRI,Akole,Ahmadnagar,2015-12-01,False,False,False,True,Kharif Crops,1275.0,False,344.0,26.98039215686274
Akole,Paddy-Unhusked,2014,December,346,1400,1800,1625,2014-12,Ahmadnagar,Maharashtra,PADDY-UNHUSKED,Akole,Ahmadnagar,2014-12-01,False,False,False,True,Kharif Crops,1360.0,False,265.0,19.485294117647058
Akole,Paddy-Unhusked,2015,December,358,1475,1825,1607,2015-12,Ahmadnagar,Maharashtra,PADDY-UNHUSKED,Akole,Ahmadnagar,2015-12-01,False,False,False,True,Kharif Crops,1410.0,False,197.0,13.97163120567376
Akole,Wheat(Husked),2014,December,55,1500,1900,1675,2014-12,Ahmadnagar,Maharashtra,WHEAT(HUSKED),Akole,Ahmadnagar,2014-12-01,False,False,False,True,Rabi Crops,1450.0,False,225.0,15.517241379310345
Akole,Wheat(Husked),2015,December,207,1475,1900,1663,2015-12,Ahmadnagar,Maharashtra,WHEAT(HUSKED),Akole,Ahmadnagar,2015-12-01,False,False,False,True,Rabi Crops,1525.0,False,138.0,9.049180327868852
Akole,Maize,2015,December,49,1367,1533,1433,2015-12,Ahmadnagar,Maharashtra,MAIZE,Akole,Ahmadnagar,2015-12-01,False,False,False,True,Kharif Crops,1325.0,False,108.0,8.150943396226415
Jamkhed,Cotton,2014,December,44199,3950,4033,3991,2014-12,Ahmadnagar,Maharashtra,COTTON,Jamkhed,Ahmadnagar,2014-12-01,False,False,False,True,Kharif Crops,3750.0,False,241.0,6.426666666666667
Jamkhed,Bajri,2014,December,846,1300,1488,1394,2014-12,Ahmadnagar,Maharashtra,BAJRI,Jamkhed,Ahmadnagar,2014-12-01,False,False,False,True,Kharif Crops,1250.0,False,144.0,11.52
Jamkhed,Bajri,2015,December,370,1600,1833,1716,2015-12,Ahmadnagar,Maharashtra,BAJRI,Jamkhed,Ahmadnagar,2015-12-01,False,False,False,True,Kharif Crops,1275.0,False,441.0,34.588235294117645
Jamkhed,Wheat(Husked),2014,December,155,1879,2231,2055,2014-12,Ahmadnagar,Maharashtra,WHEAT(HUSKED),Jamkhed,Ahmadnagar,2014-12-01,False,False,False,True,Rabi Crops,1450.0,False,605.0,41.724137931034484
Jamkhed,Wheat(Husked),2015,December,119,1872,2272,2073,2015-12,Ahmadnagar,Maharashtra,WHEAT(HUSKED),Jamkhed,Ahmadnagar,2015-12-01,False,False,False,True,Rabi Crops,1525.0,False,548.0,35.9344262295082
Jamkhed,Sorgum(Jawar),2014,December,5095,1800,3136,2468,2014-12,Ahmadnagar,Maharashtra,SORGUM(JAWAR),Jamkhed,Ahmadnagar,2014-12-01,False,False,False,True,Kharif Crops,1550.0,False,918.0,59.225806451612904
Jamkhed,Sorgum(Jawar),2015,December,12999,1603,2598,2100,2015-12,Ahmadnagar,Maharashtra,SORGUM(JAWAR),Jamkhed,Ahmadnagar,2015-12-01,False,False,False,True,Kharif Crops,1590.0,False,510.0,32.075471698113205
